           Time    Speed        Read     Read   Mapped   Mapped   Mapped   Mapped Unmapped Unmapped Unmapped Unmapped
                    M/hr      number   length   unique   length   MMrate    multi   multi+       MM    short    other
Jan 05 02:06:38      4.5    40476338       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 02:08:50      4.5    40572854       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 02:09:50      4.5    40765888       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 02:14:28      4.5    40862406       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 02:16:37      4.5    40958923       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 02:17:48      4.5    41055439       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 02:18:54      4.5    41248473       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 02:21:03      4.5    41344989       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 02:22:39      4.5    41441508       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 02:24:14      4.5    41827579       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 02:27:40      4.5    41924096       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 02:32:52      4.5    42020609       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 02:35:53      4.4    42117127       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 02:36:53      4.5    42310161       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 02:40:36      4.4    42406679       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 02:45:43      4.4    42503196       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 02:47:45      4.4    42889264       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 02:49:10      4.4    42985781       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 02:50:34      4.4    43178820       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 02:52:25      4.4    43275337       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 02:54:17      4.4    43371854       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 02:55:49      4.4    43468373       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 02:59:17      4.4    43564890       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 03:02:09      4.4    43661407       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 03:05:06      4.4    43757924       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 03:07:14      4.4    43854445       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 03:09:08      4.4    43950965       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 03:13:03      4.4    44047484       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 03:14:15      4.4    44144002       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 03:15:23      4.4    44337037       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 03:17:54      4.4    44433554       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 03:19:23      4.4    44626587       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 03:21:38      4.4    44723103       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 03:23:30      4.4    45012654       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 03:27:27      4.4    45109170       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 03:29:04      4.4    45205687       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 03:35:47      4.3    45302205       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 03:37:14      4.3    45398721       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 03:39:06      4.3    45591756       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 03:41:18      4.3    45688273       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 03:42:41      4.3    45784871       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 03:45:24      4.3    45978217       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 03:46:40      4.3    46075048       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 03:48:36      4.3    46171876       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 03:50:31      4.3    46268706       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 03:51:48      4.3    46462364       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 03:53:19      4.3    46559192       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 03:56:26      4.3    46656021       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 03:58:32      4.3    46752851       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 04:02:01      4.3    46849681       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 04:04:56      4.3    46946511       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 04:06:54      4.3    47140170       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 04:09:27      4.3    47237000       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 04:11:59      4.3    47527499       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 04:13:58      4.3    47624331       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 04:17:56      4.3    47721161       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 04:19:44      4.3    47914822       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 04:21:00      4.3    48011651       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 04:22:34      4.3    48108479       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 04:25:32      4.3    48205308       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 04:29:19      4.2    48302140       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 04:31:40      4.2    48398969       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 04:32:58      4.2    48495798       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 04:36:03      4.2    48592627       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 04:39:16      4.2    48786286       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 04:40:46      4.2    48883114       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 04:43:46      4.2    49173603       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 04:46:10      4.2    49367260       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 04:48:38      4.2    49464088       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 04:51:02      4.2    49560919       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 04:56:13      4.2    49754579       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 04:58:53      4.2    49851408       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 05:00:25      4.2    50045064       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 05:04:43      4.2    50141893       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 05:08:18      4.2    50335551       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 05:10:04      4.2    50432380       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 05:11:20      4.2    50529209       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 05:12:34      4.2    50819697       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 05:14:57      4.2    50916526       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 05:17:37      4.2    51013356       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 05:19:44      4.2    51110186       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 05:22:01      4.2    51207016       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 05:25:26      4.2    51303846       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 05:29:33      4.2    51400673       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 05:31:34      4.2    51594329       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 05:33:42      4.2    51691159       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 05:35:40      4.1    51787987       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 05:38:05      4.1    51884817       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 05:40:12      4.2    52175308       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 05:42:31      4.1    52272137       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 05:48:00      4.1    52562627       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 05:49:37      4.1    52659456       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 05:50:40      4.3    55080198       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 05:51:40      4.7    59437551       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 05:52:40      5.1    64763152       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 05:53:40      5.5    70572870       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 05:54:40      6.0    76673155       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 05:55:40      6.4    82482936       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 05:56:40      6.9    88574250       66    73.0%     64.3     0.8%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 05:57:41      7.4    94654880       66    73.0%     64.3     0.8%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 05:58:42      7.8   100733046       66    73.0%     64.3     0.8%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 05:59:42      8.3   106697837       66    73.0%     64.3     0.8%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 06:00:42      8.7   112470198       66    73.0%     64.3     0.8%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 06:01:42      9.2   118338806       66    73.0%     64.3     0.8%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 06:02:42      9.6   124495982       66    73.0%     64.3     0.8%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 06:03:42     10.1   130364561       66    73.0%     64.3     0.8%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 06:04:42     10.5   135944470       66    73.0%     64.3     0.8%    12.3%     1.3%     0.0%    12.9%     0.5%
Jan 05 06:16:42     10.4   137582581       66    73.0%     64.3     0.7%    12.3%     1.3%     0.0%    12.9%     0.5%
ALL DONE!
